,id,name,caption,image_path,exists
15791,ROCO_19761,PMC4492486_amjcaserep-16-424-g004.jpg," The chest CT scan performed a few weeks after the end of radiotherapy on the initial mediastinal tumour area documented disease progression with right pleural effusion while the initial mediastinal mass was still decreasing in size.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4492486_amjcaserep-16-424-g004.jpg,True
15792,ROCO_19762,PMC5081238_poljradiol-81-498-g003.jpg," Coronal reformatted contrast-enhanced CT showing multiple air-density foci in IHBRs (horizontal arrows) suggestive of pneumobilia. Breach in the mucosal lining of GB is also seen (vertical arrow). There is concentric thickening of the GB wall showing inhomogeneous enhancement (arrow heads).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5081238_poljradiol-81-498-g003.jpg,True
15793,ROCO_19763,PMC3920356_gr1.jpg," Tularemia: normal chest X-ray.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3920356_gr1.jpg,True
15794,ROCO_19764,PMC4164072_cro-0007-0513-g01.jpg," Expansive process in the ethmoidal and orbital region.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4164072_cro-0007-0513-g01.jpg,True
15795,ROCO_19765,PMC5580021_gr2.jpg," GIST-EUS shows a heterogeneous hypoechoic lesion of the forth gastric wall layer with lobulation measuring 8.0 × 6.6 cm.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5580021_gr2.jpg,True
15796,ROCO_19766,PMC4330674_num-06-06-17890-g006.jpg," IVP Patient No. 4, Six Months Postoperation. Right renal function was normal. Left kidney was non-functioning due to tuberculosis.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4330674_num-06-06-17890-g006.jpg,True
15797,ROCO_19767,PMC3204234_1749-8090-6-135-2.jpg," A pre-treatment CT-scan showing metastatic lymph node invasion to the right subclavian artery (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3204234_1749-8090-6-135-2.jpg,True
15798,ROCO_19768,PMC3907202_gr1.jpg," Axial section of CT abdomen (arterial phase) showing hypervascular lesion in Ileum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3907202_gr1.jpg,True
15799,ROCO_19769,PMC4548045_AMS-11-25593-g002.jpg," Catheterisation of the right uterine artery and subsequent embolisation with coils
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4548045_AMS-11-25593-g002.jpg,True
15800,ROCO_19771,PMC4923742_bme-26-bme1551-g003.jpg," Representative images of aorta abdominalis assessed by angiography immediately after BMS implantation (arrowhead: BMS implantation sites). (Colors are visible in the online version of the article; http://dx.doi.org/10.3233/BME-151551.)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4923742_bme-26-bme1551-g003.jpg,True
15801,ROCO_19772,PMC2923114_1749-799X-5-50-8.jpg," Case 4 - hybrid rendering of the postoperative CT and preoperative planning showing the osteosynthesis implants as planned (blue) and as executed (orange). Inlet view.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2923114_1749-799X-5-50-8.jpg,True
15802,ROCO_19773,PMC5011303_10.1177_2325967116664882-fig5.jpg," Case 3. Long-axis sonogram over the medial joint line demonstrating a “proud” suture anchor extending beyond the border of the medial meniscus (arrowheads) into the superficial medial collateral ligament with a resultant adventitial bursa (between calipers).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5011303_10.1177_2325967116664882-fig5.jpg,True
15803,ROCO_19774,PMC4906176_CRIRA2016-2670495.008.jpg," A 35-year-old male with contrast-enhanced axial T1 image showing an expansile heterogeneous patchy enhancement within the pons (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4906176_CRIRA2016-2670495.008.jpg,True
15804,ROCO_19775,PMC2288608_1752-1947-2-72-1.jpg," Endo-oral X-ray of the fractured dental amalgam.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2288608_1752-1947-2-72-1.jpg,True
15805,ROCO_19776,PMC4107386_cru-0004-0131-g02.jpg," CT Urography shows multiple tumors <1 cm in diameter on the bladder wall. Brachytherapy seeds are implanted in the prostate.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4107386_cru-0004-0131-g02.jpg,True
15806,ROCO_19777,PMC3428182_PAMJ-12-62-g001.jpg," CT scan: A 135x58 mm well circumscribed unilocular cystic lesion, this lesion adhered to the posterior wall of the stomach and compressed the superior mesenteric artery (arrow)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3428182_PAMJ-12-62-g001.jpg,True
15807,ROCO_19779,PMC5470491_sensors-17-01101-g009.jpg," Localized tumor region.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5470491_sensors-17-01101-g009.jpg,True
15808,ROCO_19780,PMC3259399_13244_2010_17_Fig4_HTML.jpg," A 71-year-old woman with surgically proven inflamed Meckel’s diverticulum with tip perforation. Intravenous- and oral-enhanced CT shows the diverticulum as a tubular, thickened-wall, blind-ending digestive structure (asterisk) surrounded by an important fat infiltration (arrowheads); the diverticulum is situated in the right lower quadrant. Caecum and terminal ileum are normal (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3259399_13244_2010_17_Fig4_HTML.jpg,True
15809,ROCO_19781,PMC3113256_GRP2011-323919.001.jpg," Lobulated cystic mass with slightly enhancing smooth walls in the right lower peritoneal cavity adjacent to the small bowel loops. None of the orally administered opaque material was in the cystic cavity.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3113256_GRP2011-323919.001.jpg,True
15810,ROCO_19782,PMC2151891_cc5668-5.jpg," Consolidated lung 'floating' in a massive pleural effusion. The pleural effusion (Pl) is abundant enough to be compressive and the lung (C) is seen consolidated and floating in the pleural effusion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2151891_cc5668-5.jpg,True
15811,ROCO_19783,PMC3214404_JRMS-16-836-g003.jpg," Coronal section shows calcification of falx cerebri and one expansile maxillary odontogenic cyst
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3214404_JRMS-16-836-g003.jpg,True
15812,ROCO_19784,PMC3350392_1757-2215-5-10-2.jpg," Chest CT scan of the patient demonstrating pleural effusion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3350392_1757-2215-5-10-2.jpg,True
15813,ROCO_19785,PMC4603862_10-1055-s-0035-1558403-i150009-2.jpg,"  Sagittal view of cyst at 32 weeks. The arrow points to the edge of the subcapsular liver hematoma (SCH) on the image.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4603862_10-1055-s-0035-1558403-i150009-2.jpg,True
15814,ROCO_19786,PMC3741949_CRIM.ORTHOPEDICS2013-569586.002.jpg," Angiography demonstrating a pseudoaneurysm of the anterior tibial artery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3741949_CRIM.ORTHOPEDICS2013-569586.002.jpg,True
15815,ROCO_19788,PMC3981384_cp-2011-3-e69-g001.jpg," Initial abdominal computed tomography scan: the Superior Mesenteric Artery and the hepato-spleno-gastric trunk arising from a celiacomesenteric trunk with the right hepatic artery arising from the SMA.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3981384_cp-2011-3-e69-g001.jpg,True
15816,ROCO_19789,PMC2876174_1748-717X-5-32-9.jpg," CT images before SBRT (Pt. No. 8).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2876174_1748-717X-5-32-9.jpg,True
15817,ROCO_19790,PMC2853828_page_211_fig_3.jpg," The panoramic radiograph taken 1 year before Le Fort 1 osteotomy operation.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2853828_page_211_fig_3.jpg,True
15818,ROCO_19791,PMC5554985_gr4.jpg," arteriography from the upper mesenteric artery showing small arterioles that rise from the ileocolic artery and irrigate the tumour.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5554985_gr4.jpg,True
15819,ROCO_19792,PMC3952392_AJM-4-20-g001.jpg," Computed tomography scan of the abdomen and pelvis revealed wedge-shaped enhancement defects in the right kidney suggestive of pyelonephritis
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3952392_AJM-4-20-g001.jpg,True
15820,ROCO_19793,PMC2829586_1748-717X-5-11-6.jpg," Dose distribution for localization in the center of the vertebra. Please note that the spinal cord is touched by the 1 Gy isodose.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2829586_1748-717X-5-11-6.jpg,True
15821,ROCO_19794,PMC4998239_medi-95-e2321-g004.jpg," Diffuse parenchymal edema, diffuse enlargement, and plastering fluid collection are seen.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4998239_medi-95-e2321-g004.jpg,True
15822,ROCO_19795,PMC4887440_gr2.jpg," Kite angle in lateral view.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4887440_gr2.jpg,True
15823,ROCO_19796,PMC4091373_ic-46-110-g001.jpg," Chest computed tomography on the second day of admission demonstrated cellulitis and focal osteomyelitis around the sternotomy site (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4091373_ic-46-110-g001.jpg,True
15824,ROCO_19797,PMC2546376_1757-1626-1-143-1.jpg," High-resolution transverse CT image shows extensive patchy ground-glass opacity throughout both lungs.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2546376_1757-1626-1-143-1.jpg,True
15825,ROCO_19800,PMC4173630_AER-8-229-g001.jpg," Computerized tomography scan of head showing multiple foreign bodies in scalp and in right temporal region with multiple small hemorrhagic contusions
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4173630_AER-8-229-g001.jpg,True
15826,ROCO_19801,PMC2768641_IJRI-18-171-g004.jpg," Superior mesenteric angiogram shows visualization of the hepatic and splenic arteries via collaterals, suggesting celiac axis stenosis. The ruptured aneurysm is observed as an arterial malformation in the anterior pancreaticoduodenal arcade (arrow)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2768641_IJRI-18-171-g004.jpg,True
15827,ROCO_19802,PMC4948236_LI-33-439-g007.jpg," Two-dimensional echo of the patient (apical view) showing resolution of right heart enlargement after completion of therapy
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4948236_LI-33-439-g007.jpg,True
15828,ROCO_19804,PMC3890723_kjim-21-187-g003.jpg," Computed tomography of the chest confirmed the catheter artifact in the pulmonary artery (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3890723_kjim-21-187-g003.jpg,True
15829,ROCO_19805,PMC3836883_10-1055-s-0033-1347132-i1300002cr-3.jpg,"  Cobb angle measurement (superior endplate T3 to inferior endplate T12) on sagittal spine computed tomographic image obtained immediately after the MVA demonstrates a partial correction of thoracic kyphosis to 54 degrees (previously 67 degrees).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3836883_10-1055-s-0033-1347132-i1300002cr-3.jpg,True
15830,ROCO_19806,PMC4508954_crj-02-242-g003.jpg," CT showing the biliary stent (red arrow) within the pericardial space and free pericardial fluid (blue arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4508954_crj-02-242-g003.jpg,True
15831,ROCO_19807,PMC5326066_PAMJ-25-157-g002.jpg," Scanner thoracique montrant des masses pseudo-tumorales bilatérales avec épaississement pleural
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5326066_PAMJ-25-157-g002.jpg,True
15832,ROCO_19808,PMC5374851_gr3.jpg," Sagital T2 CT demonstrating the displacement of the iliac vessels by the tumour.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5374851_gr3.jpg,True
15833,ROCO_19809,PMC3888676_AU2013-765023.001.jpg," The scrotal color Doppler US image of a patient with BEO.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3888676_AU2013-765023.001.jpg,True
15834,ROCO_19810,PMC1794488_cc5123-1.jpg," Transoesophageal echocardiographic transgastric, cross-sectional view of the left ventricle at midpapillary muscle level with automated border detection (ABD). Endocardial border of the left ventricle, including the papillary muscles, was circumscribed manually to define the region of interest (blue line). ABD quantifies the cardiac chamber areas instantaneously by detecting the blood-tissue interface (red line), which results in a continuous, beat-to-beat left ventricular area curve (green line). Left ventricular end-diastolic area (LVEDA) was defined as peak of the left ventricular area during diastole. Left ventricular end-systolic area (LVESA) was defined as minimum left ventricular area during systole. Stroke area (SA) was defined as LVEDA – LVESA over the same cardiac cycle.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1794488_cc5123-1.jpg,True
15835,ROCO_19811,PMC4341165_iranjradiol-11-13371-g002.jpg," Selective right ovarian artery (arrow) angiogram shows active contrast extravasation (empty arrow) from the right ovarian artery aneurysm (arrow head) in the same patient.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4341165_iranjradiol-11-13371-g002.jpg,True
15836,ROCO_19812,PMC5266279_pone.0169898.g001.jpg," T1w sagittal MRI of a five year old Chihuahua without SM with a framework of 19 measurements (11 lines and 8 angles) with three ratios used to ‘map’ the hindbrain and craniocervical junction.Key: (a) dorsum of spheno-occipital synchondrosis. (b) basion of basioccipital bone. (c) rostral edge of the dorsal lamina of the atlas. (d) junction between the supraoccipital bone and the occipital crest. (e) most dorsal point of intersection of the cerebellum with the occipital lobe circle. (f) centre of’ best fit’ occipital lobe circle placed on the cranial baseline (abi) and extending to encompass the occipital lobes. The centre of the circle is f and its diameter (f-diam) indicates the maximun height of the caudal calvaria dorsal to the spheno-occipital synchondrosis. (g) point at which the optic nerve deviates into the optic canal. (i) intersection point of the extended cranial baseline (ab) caudally with extended line dc ventrally to form angle 3. This indicates the relative positions of the supra and basioccipital bones to the atlas. (j) most rostral aspect of the dens of the axis bone. (k) extended line from point b along the best fit line of the ventral medulla oblongata to where it changes angle to the spinal cord (degree of medullary kinking). 8 angles measured are (1) afg, (2) fac, (3) dib, (4) jcb (5) aeb (6) ebd (7) bdi (8) dbk. * trait used in previous GB study [9].
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5266279_pone.0169898.g001.jpg,True
15837,ROCO_19813,PMC4619028_13256_2015_713_Fig3_HTML.jpg," Computed tomography scan of the thoracic vertebra. A destructive focus (single-headed arrow) in the bilateral vertebral plates and transverse processes was detected
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4619028_13256_2015_713_Fig3_HTML.jpg,True
